"Gene"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000013846"	22.0824896252995	-5.65777046276868	1.45089873625609	-3.89949368718042	9.63940503919376e-05	0.0080523565549918
"ENSMUSG00000022443"	37.6005515540684	-6.99640922341524	1.58989113734107	-4.40055866662419	1.07972529892577e-05	0.00352803161395513
"ENSMUSG00000022440"	10.800851942706	-6.6776655979635	1.71320739935337	-3.89775668753469	9.70878901918096e-05	0.0080523565549918
"ENSMUSG00000022390"	31.9666852188213	-4.52960227009628	1.1881902996895	-3.81218586894705	0.0001377432308594	0.00914421762118692
"ENSMUSG00000045608"	60.8855584159683	-5.25181362537641	1.12192077691323	-4.68109133322751	2.85351765641649e-06	0.00186069259461074
"ENSMUSG00000046897"	73.5649590326813	-3.83959752982349	0.970240582675121	-3.95736644950168	7.578063055603e-05	0.00727675719233057
"ENSMUSG00000018830"	344.68259675973	-7.20438352364817	1.2338737975181	-5.83883338647726	5.25676061682006e-09	7.36971554675089e-05
"ENSMUSG00000022673"	317.86293144533	-3.80275776760844	0.988233710127926	-3.84803486122344	0.000119069112694084	0.00881024718424485
"ENSMUSG00000000326"	8.86606544410217	-6.39098663469532	1.69782868143791	-3.76421172793637	0.000167075280927361	0.00996728468494101
"ENSMUSG00000033501"	21.2484288992652	-4.47257748540346	1.16772010530498	-3.83017939408976	0.000128049871673651	0.00911636626651236
"ENSMUSG00000051065"	25.3506565344409	-3.96038693431158	1.02443561238862	-3.86592079230569	0.000110670854452969	0.00857907807205018
"ENSMUSG00000022906"	53.0201699959948	-3.52315177316733	0.842633159796562	-4.18112168054	2.90074571287273e-05	0.00484131006209753
"ENSMUSG00000022901"	311.391435092076	-4.1592820330039	0.926130135521433	-4.4910341144035	7.08781962141127e-06	0.00310524022444923
"ENSMUSG00000061100"	29.1579166844168	-6.00997263286091	1.43300700911463	-4.1939589929669	2.74127559147816e-05	0.00480428306888076
"ENSMUSG00000103932"	30.4009852958294	-4.34986508024755	1.0674450223809	-4.0750249324741	4.60094173884514e-05	0.0058906760463689
"ENSMUSG00000103851"	62.9834489302225	-3.13981894934754	0.806090965274179	-3.89511740561387	9.81511761717038e-05	0.0080523565549918
"ENSMUSG00000022969"	27.8605022612662	-5.57201708271088	1.21044261494951	-4.60328892414556	4.15870659398273e-06	0.00228639165075846
"ENSMUSG00000022949"	39.0561722040486	-4.65102796057055	1.17864988056028	-3.94606408338978	7.94463588860325e-05	0.00752225249249136
"ENSMUSG00000022895"	69.2827338500212	-4.35450852794379	0.985577569430375	-4.41823014545727	9.95124261483435e-06	0.00345551509939572
"ENSMUSG00000007564"	233.738741615843	-3.22837151776512	0.774068164180126	-4.17065533393242	3.03724941720546e-05	0.00494885316387298
"ENSMUSG00000024300"	12.4366127962712	-6.14005662998242	1.63284127779878	-3.76035118260838	0.000169674990331542	0.00999649126746248
"ENSMUSG00000067203"	9.56320670708186	-6.50047540033146	1.68291195171617	-3.86263547163149	0.000112170324459103	0.00857907807205018
"ENSMUSG00000037321"	22.254414741249	-7.7195682038353	1.66919599736572	-4.6247224508195	3.7510033160192e-06	0.00219113295787213
"ENSMUSG00000091971"	905.806835500314	-6.19024720966543	1.25280283975187	-4.94111843719278	7.7675704198241e-07	0.0010442238428931
"ENSMUSG00000091705"	30.4889084667712	-6.18608237651639	1.42404036156175	-4.34403584581836	1.39888674192274e-05	0.00396195811684563
"ENSMUSG00000073409"	64.9149385037305	-6.44764358646922	1.2848366504848	-5.01825939043407	5.21417445317765e-07	0.000974668249950988
"ENSMUSG00000003541"	281.124223277357	-4.8506116763181	1.01528744715062	-4.77757475474677	1.77422099262913e-06	0.00160475427136542
"ENSMUSG00000001525"	533.899456133295	-5.61370624809122	1.48069568739106	-3.79126264491415	0.000149883347363155	0.00947516950020549
"ENSMUSG00000024457"	162.709721232158	-3.95000861965569	1.00588711084162	-3.92689057955097	8.60511042248929e-05	0.0077318477063595
"ENSMUSG00000016206"	85.7970609219697	-5.91298212021587	1.21738855104055	-4.85710344093659	1.19115375273439e-06	0.00133595040291678
"ENSMUSG00000039601"	52.0678251180456	-6.15352182366596	1.32670233787892	-4.6382083214717	3.51442462659953e-06	0.00216012055520721
"ENSMUSG00000011589"	53.6374631868629	-4.55326090073985	1.09847926591773	-4.14505857507996	3.39726856525771e-05	0.00513912644094179
"ENSMUSG00000024164"	504.356053376388	-4.25211601766544	0.899115910187013	-4.72921896886578	2.25385198061748e-06	0.0018055930195581
"ENSMUSG00000097154"	81.7279988820222	-5.76284085333377	1.25801827949721	-4.58088801033717	4.63005741471082e-06	0.00244110012809266
"ENSMUSG00000024066"	115.838242233965	-4.00601267066823	1.04930128569481	-3.81779068155394	0.000134652092203616	0.00911636626651236
"ENSMUSG00000024140"	161.167718736096	-5.1593050720502	1.22632993179289	-4.20711012452197	2.58657113421871e-05	0.00474630625044436
"ENSMUSG00000024151"	211.225595944478	-4.63183126384504	1.13873847719653	-4.06751098395144	4.75179694162584e-05	0.00597348251724674
"ENSMUSG00000024236"	189.14073713317	-3.55898417523043	0.841989412568668	-4.22687521019177	2.36958993081087e-05	0.00467544597970478
"ENSMUSG00000037815"	372.189172968852	-3.35453438795969	0.835756955599023	-4.01376783703266	5.97571244011546e-05	0.00649430236854253
"ENSMUSG00000051439"	193.296242793977	-3.50335191183372	0.917009929468638	-3.8204078268419	0.000133231189486596	0.00911636626651236
"ENSMUSG00000036585"	22.517467325787	-4.94181045328858	1.29047541184953	-3.82944952527682	0.000128430220821726	0.00911636626651236
"ENSMUSG00000024620"	34.2169317425914	-6.84007855978887	1.62216080633616	-4.21664642190314	2.47962304780715e-05	0.00467544597970478
"ENSMUSG00000024621"	60.3872727170079	-5.59074294664903	1.46118691323644	-3.82616549327414	0.000130154806497554	0.00911636626651236
"ENSMUSG00000045730"	21.3356988499349	-6.18364778999374	1.62946628125693	-3.79489153051013	0.00014770801823118	0.00945567379722387
"ENSMUSG00000045991"	35.4977835352328	-6.31136223034884	1.44907603257023	-4.35543897524434	1.3280051149786e-05	0.00385362812235875
"ENSMUSG00000038155"	19.7803272765723	-6.81642245938843	1.67087916315852	-4.07954244070116	4.51244313003849e-05	0.00588485548479764
"ENSMUSG00000024856"	79.0456374967177	-4.09688163796118	1.04900886314526	-3.90547857305746	9.40390911137314e-05	0.00794205444499372
"ENSMUSG00000032946"	101.033595146295	-5.28108477784794	1.31066421352135	-4.02931942702493	5.59385654625658e-05	0.00636709431120143
"ENSMUSG00000024672"	63.5090645897999	-4.87532320809635	1.21543881135592	-4.01116301581445	6.04203718308656e-05	0.00654103013809128
"ENSMUSG00000024642"	207.471934293251	-4.07567309057562	1.04399685469425	-3.90391318924926	9.46497428070238e-05	0.00796962203773616
"ENSMUSG00000024640"	201.657364830188	-3.67889155303905	0.932704867813004	-3.94432545598832	8.00249153271874e-05	0.00752225249249136
"ENSMUSG00000024785"	82.9103175923121	-3.93705034095475	0.95058624529596	-4.14170766770243	3.44729547218677e-05	0.00516891538741416
"ENSMUSG00000016496"	88.3017041542705	-5.3323388051587	1.34343001187722	-3.96919732179247	7.21151462939761e-05	0.00709486521732209
"ENSMUSG00000035783"	1046.91898842197	-4.22092379322284	0.936354239897497	-4.50782792811929	6.54946570837682e-06	0.00292143009434859
"ENSMUSG00000050370"	67.5901222956948	-6.29528451353994	1.47806628653941	-4.25913544667816	2.05219095801956e-05	0.00460400431642618
"ENSMUSG00000045932"	247.428158512207	-5.99696895682224	1.53154100564437	-3.91564374360262	9.01633054317781e-05	0.00782597519050244
"ENSMUSG00000024811"	537.050521271848	-3.92433568351118	1.02694829373741	-3.82135664224069	0.000132719556180614	0.00911636626651236
"ENSMUSG00000048612"	63.5685870500195	-4.09219671856314	1.0275885485376	-3.98233001368778	6.8242931500532e-05	0.0069849388144389
"ENSMUSG00000025223"	37.1950099924496	-4.77114323245163	1.11546044720116	-4.27728589070377	1.89185773311124e-05	0.00449271654739398
"ENSMUSG00000055491"	108.297244606094	-4.22393257988333	1.00199335805422	-4.21552952016152	2.49192791196798e-05	0.00467544597970478
